timestep,episode_num,reward,length,won,target_word,guess_count,possible_words_count
3108,518,2.2,6,False,TREND,6,1
3116,519,-16.65,6,False,CLOTH,6,1
3120,520,-29.85,6,False,PROUD,6,1
3120,521,-3.75,6,False,BEING,6,1
3132,522,9.25,6,False,AROSE,6,1
3140,523,-7.95,6,False,SHOWN,6,1
3144,524,-14.25,6,False,ENTRY,6,1
3144,525,4.5,6,False,GRAND,6,3
3156,526,-13.0,6,False,PROUD,6,1
3164,527,-9.0,6,False,HENRY,6,1
3168,528,9.35,6,False,LEARN,6,1
3168,529,5.95,6,False,CABLE,6,1
3180,530,-24.5,6,False,RADIO,6,2
3188,531,-15.2,6,False,MIXED,6,1
3192,532,-8.75,6,False,IMAGE,6,1
3192,533,-17.1,6,False,LAUGH,6,1
3200,534,133.7,2,False,LOOSE,2,1
3204,535,-5.25,6,False,DOZEN,6,1
3212,536,-14.3,6,False,APART,6,1
3216,537,-9.25,6,False,DOZEN,6,1
3224,538,-10.85,6,False,SMILE,6,1
3228,539,-25.7,6,False,PHOTO,6,1
3236,540,23.2,6,False,ALERT,6,1
3240,541,-18.4,6,False,ASSET,6,1
3248,542,-1.4,6,False,ASIDE,6,1
3252,543,13.65,6,False,DRANK,6,1
3260,544,31.25,6,False,TRACE,6,1
3264,545,-7.75,6,False,MORAL,6,2
3272,546,-17.0,6,False,UNION,6,1
3276,547,10.6,6,False,CARRY,6,1
3284,548,-4.7,6,False,TRUNK,6,1
3288,549,-8.4,6,False,BASIS,6,1
3296,550,-24.8,6,False,TOUGH,6,1
3300,551,4.05,6,False,GRADE,6,1
3308,552,-17.6,6,False,HAPPY,6,1
3312,553,-6.9,6,False,SPORT,6,1
3320,554,4.6,6,False,GRAND,6,1
3324,555,-7.5,6,False,DANCE,6,1
3332,556,-23.75,6,False,INDEX,6,1
3336,557,1.75,6,False,CRIME,6,1
3344,558,4.6,6,False,SOLID,6,1
3348,559,-17.0,6,False,CARGO,6,1
3356,560,-19.9,6,False,TIGHT,6,4
3360,561,-26.15,6,False,INPUT,6,1
3368,562,-21.4,6,False,WORTH,6,2
3372,563,11.55,6,False,STYLE,6,1
3380,564,-4.65,6,False,POINT,6,1
3384,565,-16.75,6,False,GUEST,6,1
3392,566,-12.35,6,False,MAKER,6,1
3396,567,-8.7,6,False,GREAT,6,1
3404,568,-19.4,6,False,DANCE,6,1
3408,569,-3.5,6,False,SCORE,6,1
3416,570,-14.75,6,False,UNITY,6,1
3420,571,2.05,6,False,SPOKE,6,2
3428,572,19.15,6,False,SHALL,6,1
3432,573,-27.95,6,False,EVERY,6,1
3440,574,-3.85,6,False,HEART,6,1
3444,575,7.05,6,False,SHINE,6,1
3452,576,-3.35,6,False,FAULT,6,1
3456,577,12.4,6,False,ARISE,6,1
3464,578,-18.65,6,False,STUDY,6,1
3468,579,-15.85,6,False,JAPAN,6,1
3476,580,-14.7,6,False,ENTRY,6,1
3480,581,9.7,6,False,SINCE,6,1
3488,582,1.45,6,False,STAFF,6,1
3492,583,-11.9,6,False,YOUTH,6,2
3500,584,4.35,6,False,WRITE,6,1
3504,585,21.4,6,False,GRAVE,6,2
3512,586,-12.95,6,False,GLASS,6,1
3516,587,15.15,6,False,THING,6,1
3524,588,-10.5,6,False,CLEAR,6,1
3528,589,-8.15,6,False,DEATH,6,1
3536,590,-12.7,6,False,NEEDS,6,1
3540,591,-23.0,6,False,INDEX,6,1
3548,592,-14.05,6,False,STUFF,6,1
3552,593,-21.9,6,False,SPENT,6,1
3560,594,0.9,6,False,ERROR,6,1
3564,595,-4.65,6,False,STICK,6,1
3572,596,-40.55,6,False,ROMAN,6,3
3576,597,-16.0,6,False,USUAL,6,1
3584,598,-17.65,6,False,PITCH,6,1
3588,599,-25.05,6,False,CROSS,6,1
3596,600,-3.7,6,False,PRIME,6,3
3600,601,-17.95,6,False,MAJOR,6,2
3608,602,-21.05,6,False,DEPTH,6,1
3612,603,-37.8,6,False,SOUTH,6,1
3620,604,6.25,6,False,SOUTH,6,1
3624,605,6.8,6,False,BEING,6,1
3632,606,-11.5,6,False,SPEND,6,1
3636,607,-18.2,6,False,YOUTH,6,1
3644,608,-6.2,6,False,HENRY,6,1
