timestep,episode_num,reward,length,won,target_word,guess_count,possible_words_count
12360,2069,-28.7,6,False,EARLY,6,1
12372,2070,-11.5,6,False,SPARE,6,1
12376,2071,-16.1,6,False,FOCUS,6,1
12380,2072,-57.3,6,False,MIGHT,6,3
12384,2073,-19.2,6,False,STYLE,6,1
12396,2074,170.2,5,False,PRIDE,5,1
12396,2075,-37.5,6,False,LAUGH,6,1
12404,2076,-8.4,6,False,CARGO,6,1
12408,2077,-29.6,6,False,BRIEF,6,2
12420,2078,-6.6,6,False,MOUNT,6,1
12420,2079,-35.8,6,False,GUEST,6,1
12428,2080,-14.8,6,False,CRUDE,6,1
12432,2081,-55.1,6,False,GOING,6,2
12444,2082,-43.5,6,False,WOUND,6,4
12444,2083,-34.4,6,False,TAXES,6,2
12452,2084,-24.8,6,False,COACH,6,1
12456,2085,-34.2,6,False,UPSET,6,1
12468,2086,-30.5,6,False,WHERE,6,1
12468,2087,-41.3,6,False,SMOKE,6,1
12476,2088,-23.0,6,False,AFTER,6,1
12480,2089,-22.1,6,False,BOOST,6,1
12492,2090,-48.2,6,False,LEAST,6,2
12492,2091,-1.2,6,False,FALSE,6,1
12500,2092,-24.2,6,False,PLAIN,6,1
12504,2093,-47.1,6,False,PETER,6,1
12516,2094,-40.4,6,False,WOUND,6,2
12516,2095,-45.0,6,False,WOUND,6,2
12524,2096,-46.1,6,False,GOING,6,2
12528,2097,-25.6,6,False,LOCAL,6,2
12540,2098,-40.5,6,False,APPLY,6,1
12540,2099,-7.5,6,False,WORRY,6,1
12548,2100,-26.8,6,False,CYCLE,6,1
12552,2101,-30.2,6,False,URBAN,6,1
12564,2102,-45.1,6,False,CHILD,6,1
12564,2103,-23.0,6,False,POWER,6,1
12572,2104,-18.8,6,False,CHART,6,1
12576,2105,-21.9,6,False,CROWN,6,1
12588,2106,-25.0,6,False,BUILD,6,1
12588,2107,-15.9,6,False,SHOWN,6,1
12596,2108,-28.3,6,False,LINKS,6,1
12600,2109,-49.9,6,False,WOUND,6,1
12612,2110,-19.3,6,False,WOMEN,6,1
12612,2111,-29.2,6,False,STARE,6,3
12620,2112,-49.3,6,False,WOULD,6,3
12624,2113,-7.3,6,False,TEACH,6,1
12636,2114,-19.9,6,False,RANGE,6,1
12636,2115,-37.6,6,False,TRUTH,6,1
12644,2116,-47.6,6,False,CRIME,6,1
12648,2117,-32.5,6,False,FLUID,6,1
12660,2118,-37.8,6,False,OCCUR,6,1
12660,2119,-45.7,6,False,FOUND,6,2
12668,2120,-34.3,6,False,SPACE,6,1
12672,2121,-22.3,6,False,BREAD,6,1
12684,2122,-39.2,6,False,CAMPS,6,1
12684,2123,-24.5,6,False,SHOCK,6,1
12692,2124,-29.7,6,False,INDEX,6,1
12696,2125,-20.9,6,False,WHILE,6,1
12708,2126,-15.1,6,False,SPLIT,6,1
12708,2127,-32.4,6,False,CHINA,6,1
12716,2128,-42.8,6,False,GRACE,6,1
12720,2129,-28.9,6,False,VALID,6,1
12732,2130,-31.3,6,False,FINAL,6,1
12732,2131,-27.8,6,False,LOCAL,6,1
12740,2132,-31.8,6,False,THREE,6,1
12744,2133,-21.1,6,False,STILL,6,2
12756,2134,-30.0,6,False,APART,6,1
12756,2135,-18.8,6,False,FLASH,6,1
12764,2136,-31.7,6,False,IRATE,6,1
12768,2137,-29.7,6,False,STORY,6,1
12780,2138,-34.4,6,False,AFTER,6,1
12780,2139,-32.1,6,False,MAGIC,6,1
12788,2140,-62.2,6,False,FULLY,6,1
12792,2141,-12.1,6,False,TERMS,6,1
12804,2142,-46.2,6,False,FIGHT,6,3
12804,2143,-15.7,6,False,COURT,6,1
12812,2144,-26.2,6,False,ADIEU,6,1
12816,2145,-37.7,6,False,BUILD,6,1
12828,2146,-29.2,6,False,FRUIT,6,1
12828,2147,-19.0,6,False,ROUND,6,1
12836,2148,-65.7,6,False,CHILD,6,1
12840,2149,-50.3,6,False,ENJOY,6,1
12852,2150,-34.3,6,False,EAGER,6,1
12852,2151,-35.1,6,False,CLOCK,6,1
12860,2152,-16.4,6,False,IDEAL,6,1
12864,2153,-54.3,6,False,MOUNT,6,3
12876,2154,-11.1,6,False,TRUCK,6,1
12876,2155,-24.5,6,False,PITCH,6,1
12884,2156,-10.2,6,False,BREAK,6,1
12888,2157,-24.3,6,False,SHEET,6,1
12900,2158,-46.1,6,False,FIXED,6,2
12900,2159,-49.3,6,False,NEVER,6,1
12908,2160,-28.7,6,False,STORY,6,2
12912,2161,-25.2,6,False,SCOPE,6,1
12924,2162,-12.9,6,False,DELAY,6,1
12924,2163,-40.1,6,False,BEGAN,6,2
12932,2164,-24.8,6,False,BOOST,6,1
12936,2165,-8.6,6,False,STEEL,6,1
12948,2166,-23.3,6,False,POINT,6,1
12948,2167,-37.7,6,False,STEAM,6,1
12956,2168,-38.7,6,False,PRIOR,6,1
12960,2169,-30.7,6,False,PETER,6,1
12972,2170,-28.6,6,False,WOULD,6,1
12972,2171,-25.1,6,False,TAXES,6,1
12980,2172,-29.8,6,False,PLAIN,6,1
12984,2173,-38.3,6,False,BLAME,6,2
12996,2174,-30.8,6,False,BEGAN,6,1
12996,2175,-19.9,6,False,STICK,6,1
13004,2176,-36.8,6,False,THEIR,6,2
13008,2177,-27.3,6,False,FRAUD,6,1
13020,2178,-28.7,6,False,SHELL,6,1
13020,2179,-11.4,6,False,GUARD,6,1
13028,2180,-44.6,6,False,TRULY,6,1
13032,2181,-25.6,6,False,VITAL,6,1
13044,2182,-31.8,6,False,THICK,6,1
13044,2183,-35.9,6,False,TRIAL,6,1
13052,2184,-49.8,6,False,RAPID,6,1
13056,2185,-20.5,6,False,FLEET,6,1
13068,2186,-36.6,6,False,DREAM,6,1
13068,2187,-18.0,6,False,TOUCH,6,1
13076,2188,-12.1,6,False,CREAM,6,1
13080,2189,-36.1,6,False,WOULD,6,1
13092,2190,-27.1,6,False,OTHER,6,1
13092,2191,-52.3,6,False,SPEND,6,1
13100,2192,-26.8,6,False,PROVE,6,2
13104,2193,-26.3,6,False,TRACK,6,1
13116,2194,-26.3,6,False,DEBUT,6,1
13116,2195,-38.6,6,False,UPPER,6,1
13124,2196,-6.4,6,False,GRADE,6,1
13128,2197,-36.0,6,False,SIXTY,6,2
13140,2198,-22.6,6,False,TRUCK,6,1
13140,2199,-27.9,6,False,THEFT,6,1
13148,2200,-26.8,6,False,BREAD,6,1
13152,2201,6.0,6,False,SANER,6,1
13164,2202,-15.6,6,False,SLATE,6,1
13164,2203,-27.5,6,False,PAPER,6,1
13172,2204,-4.4,6,False,WHOLE,6,1
13176,2205,-38.1,6,False,RIVER,6,1
13188,2206,-35.5,6,False,REACH,6,1
13188,2207,-15.5,6,False,ROGER,6,1
13196,2208,-18.3,6,False,THERE,6,1
13200,2209,-45.1,6,False,CLEAR,6,2
13204,2210,143.1,4,False,BENCH,4,1
13212,2211,-12.2,6,False,WHILE,6,1
13220,2212,-36.4,6,False,SPENT,6,1
13224,2213,-38.4,6,False,FOCUS,6,1
13228,2214,-23.3,6,False,FORTH,6,1
13236,2215,-28.2,6,False,THOSE,6,1
13244,2216,-15.7,6,False,INNER,6,1
13248,2217,-23.6,6,False,SPENT,6,1
13252,2218,-43.7,6,False,CROWD,6,1
13260,2219,-23.0,6,False,DRESS,6,1
13268,2220,-32.2,6,False,CATCH,6,3
13272,2221,-10.5,6,False,SANER,6,1
13276,2222,-51.8,6,False,BRIEF,6,1
13284,2223,-29.7,6,False,LINKS,6,1
13292,2224,-28.2,6,False,NIGHT,6,1
13296,2225,-14.8,6,False,BREAD,6,1
13300,2226,-16.4,6,False,SIXTH,6,1
13308,2227,-19.4,6,False,GRADE,6,1
13316,2228,-34.3,6,False,DOZEN,6,1
13320,2229,-25.6,6,False,CREAM,6,1
13324,2230,-33.3,6,False,GOING,6,1
13332,2231,-13.2,6,False,SUPER,6,1
13340,2232,-57.7,6,False,UNION,6,2
13344,2233,-30.9,6,False,LASER,6,1
13348,2234,-37.7,6,False,RURAL,6,1
13356,2235,-20.7,6,False,BOOKS,6,1
13364,2236,-12.5,6,False,BANKS,6,1
13368,2237,-36.0,6,False,AGREE,6,1
13372,2238,-25.3,6,False,QUITE,6,1
13380,2239,-29.5,6,False,GIANT,6,1
13388,2240,-38.0,6,False,RAPID,6,1
13392,2241,-18.6,6,False,BOUND,6,3
13396,2242,-43.7,6,False,SIZED,6,1
13404,2243,-54.8,6,False,CRAZY,6,1
13412,2244,-30.8,6,False,DRANK,6,1
13416,2245,-44.4,6,False,MOUNT,6,3
13420,2246,-47.1,6,False,HARRY,6,1
13428,2247,-22.8,6,False,COAST,6,1
13436,2248,-33.5,6,False,DRILL,6,1
13440,2249,-17.6,6,False,LIVES,6,1
13444,2250,-44.1,6,False,STUCK,6,1
13452,2251,-26.0,6,False,CRASH,6,1
13460,2252,2.0,6,False,STAGE,6,1
13464,2253,2.5,6,False,WRITE,6,1
13468,2254,-8.3,6,False,SINCE,6,1
13476,2255,-39.9,6,False,VIDEO,6,1
13484,2256,-39.6,6,False,QUEEN,6,1
13488,2257,-37.5,6,False,CALLS,6,1
13492,2258,-51.5,6,False,LAUGH,6,1
13500,2259,-69.6,6,False,JAPAN,6,1
13508,2260,-13.4,6,False,DREAM,6,1
13512,2261,-0.6,6,False,BRAIN,6,1
13516,2262,-35.8,6,False,SOLVE,6,1
13524,2263,-30.1,6,False,RIVER,6,1
13524,2264,155.6,4,False,WATER,4,1
13536,2265,-25.3,6,False,SLIDE,6,1
13540,2266,-23.9,6,False,SPOKE,6,3
13548,2267,-39.4,6,False,MOTOR,6,1
13548,2268,-34.8,6,False,LEWIS,6,1
13560,2269,-21.7,6,False,NOISE,6,1
13564,2270,-28.5,6,False,THEFT,6,1
13572,2271,-23.5,6,False,LAUGH,6,1
13572,2272,-34.6,6,False,HEAVY,6,1
13584,2273,-39.1,6,False,TOUCH,6,1
13588,2274,-33.6,6,False,TERMS,6,1
13596,2275,-2.7,6,False,DEALT,6,1
13596,2276,-12.8,6,False,THREW,6,1
13608,2277,-37.1,6,False,EIGHT,6,1
13612,2278,-24.5,6,False,UPPER,6,1
13620,2279,-27.4,6,False,TRACK,6,1
13620,2280,-27.1,6,False,VIDEO,6,1
13632,2281,-18.8,6,False,SHAPE,6,1
13636,2282,-28.2,6,False,FAITH,6,1
13644,2283,-30.7,6,False,GUARD,6,1
13644,2284,-26.8,6,False,CAMPS,6,1
13656,2285,-44.3,6,False,DRAMA,6,2
13660,2286,-25.0,6,False,THREE,6,1
13668,2287,-47.8,6,False,SIZED,6,1
13668,2288,-23.6,6,False,TRUCK,6,1
13680,2289,-19.3,6,False,SUPER,6,1
13684,2290,-18.1,6,False,CRATE,6,1
13692,2291,-6.2,6,False,PLANE,6,1
13692,2292,-31.2,6,False,CHECK,6,1
13704,2293,-28.8,6,False,PLAIN,6,1
13708,2294,-37.6,6,False,EARTH,6,1
13716,2295,-37.7,6,False,ROCKY,6,1
13716,2296,-21.4,6,False,LYING,6,1
13728,2297,-33.5,6,False,READY,6,1
13732,2298,-30.3,6,False,PLANT,6,1
13740,2299,-16.9,6,False,NOTED,6,1
13740,2300,-48.3,6,False,CROSS,6,1
13752,2301,-29.4,6,False,QUICK,6,1
13756,2302,-55.3,6,False,WOMAN,6,1
13764,2303,-34.0,6,False,OCCUR,6,1
13764,2304,-46.0,6,False,TEXAS,6,2
13776,2305,-23.1,6,False,PROOF,6,1
13780,2306,-21.2,6,False,BROWN,6,3
13788,2307,-33.3,6,False,BRIEF,6,1
13788,2308,-37.3,6,False,SOUTH,6,1
13800,2309,-20.0,6,False,VOCAL,6,2
13804,2310,140.6,4,False,HENRY,4,1
13804,2311,-28.1,6,False,GRADE,6,1
13812,2312,-32.7,6,False,NOTED,6,1
13824,2313,-33.3,6,False,APART,6,1
13828,2314,-37.3,6,False,TRACK,6,1
13828,2315,-53.6,6,False,DEBUT,6,1
13836,2316,-27.5,6,False,WHICH,6,1
13848,2317,-60.4,6,False,SHELF,6,1
13852,2318,-32.6,6,False,TIGHT,6,1
13852,2319,-20.5,6,False,FLASH,6,1
13860,2320,-30.0,6,False,SMART,6,1
13872,2321,-26.8,6,False,VALUE,6,1
13876,2322,-32.3,6,False,APPLE,6,1
13876,2323,-18.1,6,False,PLANT,6,1
13884,2324,-50.2,6,False,WOMAN,6,1
13896,2325,-39.4,6,False,RIGHT,6,1
13900,2326,-25.8,6,False,GREEN,6,1
13900,2327,-16.7,6,False,WASTE,6,2
13908,2328,-35.0,6,False,VOICE,6,1
13920,2329,-21.0,6,False,SCOPE,6,1
13924,2330,-44.3,6,False,GROUP,6,1
13924,2331,-39.9,6,False,FIELD,6,2
13932,2332,-30.9,6,False,GRASS,6,1
13944,2333,-25.1,6,False,PRIDE,6,1
13948,2334,-35.4,6,False,REFER,6,1
13948,2335,-43.6,6,False,SOUND,6,1
13956,2336,-33.7,6,False,NEWLY,6,1
13968,2337,-40.0,6,False,TRICK,6,1
13972,2338,-28.7,6,False,CHASE,6,1
13972,2339,-10.3,6,False,SHORT,6,1
13980,2340,-21.1,6,False,STEAM,6,1
13992,2341,194.5,6,False,CLEAR,6,1
13996,2342,-38.3,6,False,FIELD,6,2
13996,2343,-25.5,6,False,COACH,6,1
14004,2344,-30.5,6,False,FRUIT,6,1
14016,2345,-32.3,6,False,TRUTH,6,1
14020,2346,-48.2,6,False,JONES,6,2
14020,2347,-33.6,6,False,SORRY,6,1
14028,2348,-40.2,6,False,PANEL,6,1
14040,2349,-44.6,6,False,DRILL,6,1
14044,2350,-43.0,6,False,MARCH,6,1
14044,2351,-56.5,6,False,CATCH,6,2
14052,2352,-38.2,6,False,CLOTH,6,1
14064,2353,-32.5,6,False,RIVER,6,1
14068,2354,-37.7,6,False,CARGO,6,1
14068,2355,-27.4,6,False,OTHER,6,1
14076,2356,-23.4,6,False,SPENT,6,1
14088,2357,-41.3,6,False,LARGE,6,1
14092,2358,-31.6,6,False,CHEST,6,1
14092,2359,-27.1,6,False,SUITE,6,1
14100,2360,-35.0,6,False,OFFER,6,1
14112,2361,-57.0,6,False,CREAM,6,1
14116,2362,-43.0,6,False,CARRY,6,1
14116,2363,-17.6,6,False,COVER,6,1
14124,2364,-13.3,6,False,EARTH,6,1
14136,2365,-27.9,6,False,SWEET,6,1
14140,2366,-29.9,6,False,METAL,6,1
14140,2367,-48.2,6,False,LUCKY,6,1
14148,2368,-50.5,6,False,FIFTY,6,1
14160,2369,-64.3,6,False,USAGE,6,1
14164,2370,-48.5,6,False,ALLOW,6,1
14164,2371,-9.7,6,False,TEACH,6,1
14172,2372,-20.5,6,False,WOMAN,6,1
14184,2373,-34.5,6,False,MAYOR,6,2
14188,2374,-45.0,6,False,TRULY,6,1
14188,2375,-24.5,6,False,SCALE,6,1
14196,2376,-23.3,6,False,EARTH,6,1
14208,2377,-42.2,6,False,LEGAL,6,1
14212,2378,-44.6,6,False,TOUCH,6,1
14212,2379,-57.6,6,False,CALLS,6,2
14220,2380,-40.9,6,False,RIGHT,6,1
14232,2381,-27.0,6,False,LEWIS,6,1
14236,2382,-43.6,6,False,CHASE,6,1
14236,2383,-24.3,6,False,CHEAP,6,1
14244,2384,-22.3,6,False,CRIME,6,1
14256,2385,-52.8,6,False,MIXED,6,1
14260,2386,-50.7,6,False,ANGRY,6,1
14260,2387,-36.2,6,False,SWEET,6,2
14268,2388,152.3,3,False,BREAD,3,1
14268,2389,-49.7,6,False,READY,6,1
14284,2390,-21.3,6,False,PETER,6,1
14284,2391,-31.4,6,False,BLIND,6,1
14292,2392,-34.6,6,False,CHINA,6,1
14292,2393,-33.5,6,False,CARGO,6,1
14308,2394,-54.7,6,False,BALLS,6,1
14308,2395,-21.9,6,False,SLIDE,6,1
14316,2396,-45.6,6,False,THICK,6,1
14316,2397,-14.9,6,False,TOWER,6,1
14332,2398,-45.6,6,False,LEVEL,6,1
14332,2399,-11.3,6,False,GRADE,6,2
14340,2400,-20.1,6,False,SINCE,6,1
14340,2401,-53.8,6,False,STUCK,6,2
14356,2402,-36.0,6,False,WHERE,6,1
14356,2403,-39.8,6,False,PRIOR,6,1
14364,2404,-29.9,6,False,BOARD,6,1
14364,2405,-42.1,6,False,GOING,6,1
14380,2406,-38.0,6,False,BENCH,6,1
14380,2407,-21.8,6,False,FLASH,6,1
14388,2408,-38.9,6,False,CHART,6,2
14388,2409,-40.8,6,False,MINUS,6,1
14404,2410,-32.7,6,False,TENDS,6,1
14404,2411,-37.0,6,False,SUGAR,6,1
14412,2412,-48.8,6,False,HAPPY,6,1
14412,2413,-36.9,6,False,FIBER,6,1
14428,2414,-31.2,6,False,ANGLE,6,1
14428,2415,-34.6,6,False,POINT,6,2
14436,2416,-52.1,6,False,SHORT,6,1
14436,2417,-33.0,6,False,THIRD,6,1
14452,2418,-9.0,6,False,FRUIT,6,1
14452,2419,-49.9,6,False,FOCUS,6,1
14460,2420,-13.1,6,False,WATCH,6,1
14460,2421,-27.1,6,False,EXTRA,6,1
14476,2422,-26.4,6,False,STEEL,6,1
14476,2423,-40.8,6,False,TOWER,6,1
14484,2424,-42.2,6,False,BREED,6,1
14484,2425,-31.9,6,False,TASTE,6,1
14500,2426,-21.9,6,False,MOVIE,6,1
14500,2427,-32.5,6,False,WHOLE,6,1
14508,2428,-20.7,6,False,CRANE,6,1
14508,2429,-37.3,6,False,DAILY,6,1
14524,2430,-44.9,6,False,CLASS,6,2
14524,2431,-25.9,6,False,MUSIC,6,1
14532,2432,-20.2,6,False,SHINE,6,1
14532,2433,-31.2,6,False,LABEL,6,1
14548,2434,-38.5,6,False,THEFT,6,1
14548,2435,-19.4,6,False,CARGO,6,1
14556,2436,-28.9,6,False,EQUAL,6,1
14556,2437,-45.9,6,False,HUMAN,6,1
14572,2438,-16.9,6,False,CARRY,6,1
14572,2439,-48.5,6,False,SHALL,6,1
14580,2440,-27.0,6,False,STRIP,6,1
14580,2441,-23.9,6,False,EARLY,6,1
14596,2442,-32.1,6,False,MEANT,6,1
14596,2443,-16.3,6,False,RADIO,6,1
14604,2444,-45.2,6,False,ENJOY,6,1
14604,2445,-41.5,6,False,FLASH,6,1
14620,2446,-35.0,6,False,FAITH,6,1
14620,2447,-30.1,6,False,THREW,6,1
14628,2448,-18.3,6,False,READY,6,1
14628,2449,-28.8,6,False,SEVEN,6,1
14644,2450,-28.3,6,False,VOICE,6,1
14644,2451,-63.2,6,False,FULLY,6,1
14652,2452,-43.8,6,False,POINT,6,1
14652,2453,-37.1,6,False,STORY,6,1
14668,2454,-24.2,6,False,TREAT,6,2
14668,2455,-60.4,6,False,WOULD,6,3
14676,2456,-9.2,6,False,ORDER,6,1
14676,2457,-11.1,6,False,PANEL,6,1
14692,2458,-44.3,6,False,LUNCH,6,1
14692,2459,-37.8,6,False,GUESS,6,1
14700,2460,-22.1,6,False,MEANT,6,1
14700,2461,-39.2,6,False,BONDS,6,1
14716,2462,-13.3,6,False,TERMS,6,1
14716,2463,-34.4,6,False,GUEST,6,1
14724,2464,-53.7,6,False,JAPAN,6,1
14724,2465,-36.1,6,False,LASER,6,1
14740,2466,-53.3,6,False,BASIS,6,1
14740,2467,-26.0,6,False,READY,6,1
14748,2468,-22.9,6,False,PRIME,6,1
14748,2469,-57.0,6,False,QUICK,6,6
14764,2470,-9.4,6,False,WHOLE,6,1
14764,2471,-38.5,6,False,MINUS,6,1
14772,2472,-42.6,6,False,DRAWN,6,1
14772,2473,-36.5,6,False,CHINA,6,1
14788,2474,-37.5,6,False,DOZEN,6,1
14788,2475,-14.8,6,False,DRANK,6,1
14796,2476,-42.3,6,False,TOTAL,6,1
14796,2477,-21.4,6,False,MINOR,6,1
14812,2478,-32.3,6,False,PARKS,6,1
14812,2479,-52.1,6,False,SIGHT,6,2
14820,2480,-33.5,6,False,BUYER,6,1
14820,2481,-41.4,6,False,MONEY,6,2
14836,2482,-36.7,6,False,CARDS,6,1
14836,2483,-38.5,6,False,CARRY,6,1
14844,2484,-66.7,6,False,FLUID,6,1
14844,2485,-49.9,6,False,CHIEF,6,1
14860,2486,-31.8,6,False,BLUES,6,1
14860,2487,-32.6,6,False,FOCUS,6,1
14868,2488,-18.9,6,False,SPEAK,6,1
14868,2489,-29.2,6,False,GROUP,6,1
14884,2490,-28.3,6,False,DELAY,6,1
14884,2491,-19.8,6,False,SHARE,6,2
14892,2492,-25.8,6,False,NOVEL,6,1
14892,2493,-44.6,6,False,APART,6,1
14908,2494,-22.4,6,False,ENJOY,6,1
14908,2495,-37.4,6,False,WORRY,6,1
14916,2496,-47.4,6,False,WOULD,6,1
14916,2497,-37.7,6,False,BONES,6,2
14932,2498,-17.1,6,False,BIRTH,6,1
14932,2499,-27.0,6,False,LABEL,6,1
14940,2500,-37.7,6,False,PROUD,6,1
14940,2501,-32.1,6,False,STOOD,6,1
14956,2502,-45.4,6,False,ARGUE,6,1
14956,2503,-38.5,6,False,LARGE,6,2
14964,2504,-41.1,6,False,POINT,6,2
14964,2505,-54.9,6,False,SWEET,6,2
14980,2506,-46.7,6,False,FAULT,6,1
14980,2507,-31.3,6,False,TIGHT,6,1
14988,2508,-32.4,6,False,DAILY,6,1
14988,2509,-61.9,6,False,SHALL,6,2
15004,2510,-22.3,6,False,CHAOS,6,1
15004,2511,-24.1,6,False,CHASE,6,2
15012,2512,-20.8,6,False,SPORT,6,2
15012,2513,-36.6,6,False,LEVEL,6,1
15028,2514,-49.2,6,False,SERVE,6,1
15028,2515,-32.0,6,False,SEVEN,6,1
15036,2516,-26.3,6,False,TENDS,6,1
15036,2517,-34.6,6,False,EARLY,6,1
15052,2518,-17.5,6,False,DOING,6,1
15052,2519,-21.3,6,False,SLATE,6,3
15060,2520,-68.7,6,False,SORRY,6,2
15060,2521,-9.3,6,False,CARDS,6,1
15076,2522,-20.7,6,False,SERVE,6,1
15076,2523,-29.0,6,False,MINUS,6,1
15084,2524,-41.1,6,False,SPEED,6,1
15084,2525,-4.7,6,False,STONE,6,1
15100,2526,-52.1,6,False,WOUND,6,3
15100,2527,-11.0,6,False,PITCH,6,1
15108,2528,-38.2,6,False,SHALL,6,2
15108,2529,-42.2,6,False,PAPER,6,2
15124,2530,-21.7,6,False,SPARE,6,2
15124,2531,-29.2,6,False,SCALE,6,2
15132,2532,-27.4,6,False,TOWER,6,1
15132,2533,-40.0,6,False,SCENE,6,3
15148,2534,-37.8,6,False,THESE,6,1
15148,2535,-38.7,6,False,FRANK,6,6
15156,2536,-31.9,6,False,ANGRY,6,1
15156,2537,-9.7,6,False,STORE,6,1
15172,2538,-5.6,6,False,APPLE,6,1
15172,2539,-47.2,6,False,HENCE,6,1
15180,2540,-31.4,6,False,ISSUE,6,1
15180,2541,-48.8,6,False,PROOF,6,1
15196,2542,-43.1,6,False,FAITH,6,1
15196,2543,-16.4,6,False,CABLE,6,1
15204,2544,-34.6,6,False,URBAN,6,1
15204,2545,-30.4,6,False,LOOSE,6,1
15220,2546,-14.2,6,False,MUSIC,6,1
15220,2547,-31.2,6,False,STICK,6,1
15228,2548,-26.8,6,False,STOCK,6,1
15228,2549,-42.7,6,False,PARTY,6,1
15244,2550,-22.2,6,False,TOWER,6,1
15244,2551,-43.0,6,False,SHOWN,6,1
15252,2552,-28.1,6,False,VALUE,6,2
15252,2553,-29.3,6,False,UPSET,6,1
15268,2554,-22.3,6,False,ROBIN,6,1
15268,2555,-21.3,6,False,RATIO,6,1
15276,2556,-22.6,6,False,STUCK,6,1
15276,2557,-56.2,6,False,THEFT,6,1
15292,2558,-26.6,6,False,WATCH,6,2
15292,2559,-38.9,6,False,GIVEN,6,1
15300,2560,-30.9,6,False,STAFF,6,1
15300,2561,-38.4,6,False,WORRY,6,1
15316,2562,-27.3,6,False,BROAD,6,1
15316,2563,-13.2,6,False,STORM,6,2
15324,2564,-41.2,6,False,BLACK,6,1
15324,2565,-19.3,6,False,BLAME,6,1
15340,2566,-68.5,6,False,JAPAN,6,1
15340,2567,-19.8,6,False,RAISE,6,1
15348,2568,-32.1,6,False,BLACK,6,1
15348,2569,-36.0,6,False,CLOSE,6,1
15360,2570,153.5,5,False,BLAME,5,1
15364,2571,-36.8,6,False,CHAIR,6,1
15368,2572,124.7,2,False,BALLS,2,1
15372,2573,-36.5,6,False,APPLY,6,1
15372,2574,-48.1,6,False,QUICK,6,1
15388,2575,-36.2,6,False,SHELF,6,2
15392,2576,-26.0,6,False,ENEMY,6,1
15396,2577,-37.6,6,False,DOING,6,1
15396,2578,-22.4,6,False,WRITE,6,1
15412,2579,173.8,6,False,AFTER,6,1
15416,2580,-21.0,6,False,SANER,6,1
15420,2581,-46.5,6,False,EAGER,6,2
15420,2582,-37.6,6,False,GROWN,6,2
15436,2583,-15.3,6,False,NEVER,6,1
15440,2584,-1.6,6,False,FORCE,6,1
15444,2585,-27.5,6,False,SERVE,6,1
15444,2586,-19.1,6,False,PLAIN,6,1
15460,2587,-49.3,6,False,MIXED,6,3
15464,2588,-45.5,6,False,MUSIC,6,1
15468,2589,-37.5,6,False,VISIT,6,1
15468,2590,-17.2,6,False,SEVEN,6,1
15484,2591,-13.3,6,False,FIRST,6,1
15488,2592,-22.5,6,False,THICK,6,1
15492,2593,-7.1,6,False,GIANT,6,1
15492,2594,-4.5,6,False,THEIR,6,1
15508,2595,-45.8,6,False,JUDGE,6,1
15512,2596,-37.1,6,False,MARCH,6,1
15516,2597,-35.8,6,False,DELAY,6,1
15516,2598,-29.6,6,False,FORTY,6,1
15532,2599,-27.4,6,False,WRONG,6,1
15536,2600,-14.2,6,False,LEAST,6,1
15540,2601,-2.3,6,False,WHILE,6,1
15540,2602,-30.8,6,False,SORRY,6,1
15556,2603,-26.2,6,False,OTHER,6,1
15560,2604,-20.7,6,False,DRIVE,6,1
15564,2605,-20.3,6,False,PANEL,6,1
15564,2606,-29.5,6,False,NEVER,6,1
15580,2607,-47.7,6,False,LIGHT,6,2
15584,2608,-32.0,6,False,CLOUD,6,1
15588,2609,-14.7,6,False,APART,6,1
15588,2610,-18.0,6,False,GRAND,6,1
15604,2611,-53.5,6,False,LUNCH,6,1
15608,2612,-23.1,6,False,UNITY,6,1
15612,2613,-36.9,6,False,PILOT,6,1
15612,2614,-30.3,6,False,FRAME,6,1
15628,2615,-24.2,6,False,TODAY,6,1
15632,2616,-42.3,6,False,SOLID,6,1
15636,2617,-31.6,6,False,CRAFT,6,1
15636,2618,-24.7,6,False,BREAD,6,2
15652,2619,-20.4,6,False,ARENA,6,1
15656,2620,-38.7,6,False,METAL,6,1
15660,2621,-11.1,6,False,TRAIN,6,1
15660,2622,-48.8,6,False,DOZEN,6,1
15676,2623,-30.4,6,False,HUMAN,6,1
15680,2624,-33.6,6,False,FORTY,6,1
15684,2625,-15.3,6,False,POINT,6,1
15684,2626,-34.6,6,False,EAGER,6,1
15700,2627,-27.6,6,False,DRIVE,6,1
15704,2628,-26.7,6,False,VITAL,6,1
15708,2629,-49.1,6,False,FOUND,6,2
15708,2630,-50.1,6,False,MONTH,6,1
15724,2631,-34.8,6,False,START,6,2
15728,2632,-29.8,6,False,TASTE,6,1
15732,2633,-51.4,6,False,YIELD,6,1
15732,2634,-12.3,6,False,TASTE,6,1
15748,2635,-27.4,6,False,THROW,6,1
15752,2636,-22.7,6,False,PAINT,6,1
15756,2637,-31.7,6,False,ALLOW,6,1
15756,2638,-29.9,6,False,WATCH,6,1
15772,2639,-18.8,6,False,GRADE,6,1
15776,2640,-39.4,6,False,DRILL,6,1
15780,2641,-41.1,6,False,LUNCH,6,1
15780,2642,-33.3,6,False,QUITE,6,1
15796,2643,-48.1,6,False,PHONE,6,1
15800,2644,-52.3,6,False,THEME,6,1
15804,2645,-46.0,6,False,EQUAL,6,1
15804,2646,-35.3,6,False,UNDUE,6,1
15820,2647,-33.8,6,False,GRAND,6,2
